OC,B2_S2_veg,B3_S2_veg,B4_S2_veg,B8_S2_veg,B5_S2_veg,B6_S2_veg,B7_S2_veg,B8A_S2_veg,B11_S2_veg,B12_S2_veg,B2_S2_bare,B3_S2_bare,B4_S2_bare,B8_S2_bare,B5_S2_bare,B6_S2_bare,B7_S2_bare,B8A_S2_bare,B11_S2_bare,B12_S2_bare
12.8,0.5074833274236044,0.47156664240298973,0.6025611343873616,0.42509944551591117,0.5564121516299239,0.4577901051204855,0.43815027340393375,0.48689524075504687,0.47620794125538046,0.46586944932516217,0.21089529379003064,0.3267967475139124,0.40246385235069315,0.5103399835932851,0.46544782826823416,0.5065765237559083,0.489183184185336,0.5059636132336269,0.48046897987822823,0.49398236767801684
7.3,0.4495368382736542,0.41326000479217073,0.38751276281803027,0.3926268253202919,0.3699716653571569,0.4378174042432558,0.42306741535909564,0.4426091049754617,0.4841473274722139,0.482211011089392,0.6854218880534668,0.8748239166515572,0.9876774912086452,0.9999999999999998,0.9410589463719377,0.8739538527792623,0.8983586401917993,0.9161342934264067,1.0,0.908260092662899
10.5,0.4714354990287688,0.4616245913311673,0.5264483286798614,0.4719830555172888,0.502064723269867,0.5186896202371081,0.49222572001112286,0.4867105556544047,0.5340517151969154,0.6721709760052403,0.4499533556112503,0.5800499309613802,0.6807674698756059,0.7745363494523052,0.6520141325216411,0.6752520352200735,0.6811458781582345,0.7019726487641382,0.6747153753876098,0.6087697840745303
20.0,0.5251426310843245,0.4312476791471298,0.4847751272369828,0.3268012122881939,0.45721761657686383,0.3709364670736111,0.3537282321727925,0.3953927824161767,0.6564978849958366,0.8318456778802279,0.2608326371484266,0.27548501373798806,0.18267185759790627,0.32697081642172776,0.3408504686317231,0.2854029709802781,0.30109336166998935,0.20208110774951682,0.29219347683393315,0.3916667045563047
37.7,0.20490823512396608,0.23878353809832578,0.10964909941003861,0.892303950268632,0.21536191368944463,0.7586518071521735,0.9017564270363728,0.9099367340917436,0.225129126150077,0.17414770630548615,0.12125452520189356,0.0,0.17230081857825197,0.07388919569565022,0.015359278411740118,0.07439903284889282,0.12243016097445314,0.12025247294641472,0.1240985944184152,0.024757089530183407
24.5,0.3769140154163412,0.32440043924447226,0.4556060200314451,0.3177693208430913,0.3929241231662151,0.3182053656198905,0.34197353915863504,0.3934671024033839,0.4356812839056584,0.44540052664238394,0.23111876914508506,0.23913164758225358,0.225736238782837,0.3212588489920951,0.2913724607287149,0.3595719768312655,0.2994651748939572,0.31233904441925486,0.2461857661287279,0.2667839729862036
24.9,0.5812068183385732,0.5672113313263751,0.4836193164784117,0.590129494420719,0.5166678087454852,0.6629299181272355,0.6538081322506667,0.6477469543850325,0.6175828113542113,0.6047299619478229,0.23111876914508483,0.2391316475822537,0.22573623878283477,0.3212588489920969,0.2913724607287165,0.3595719768312673,0.2994651748939572,0.3123390444192533,0.24618576612872967,0.26678397298620493
16.9,0.24818522701411624,0.28501663064967975,0.16031273038420216,0.6630734260917481,0.22161230038846208,0.6331321574426196,0.7061423215012242,0.7418913105660149,0.35840732675646103,0.3589255050948992,0.27337092731829565,0.47543201439350624,0.5054728823630643,0.59287219383515,0.5850140669291548,0.5531025107533296,0.5253405228815569,0.5861678096993319,0.36531540707543964,0.44512746832047356
9.4,0.5835144991937551,0.5381403424698757,0.588773201122808,0.4121887484501997,0.5423978465937556,0.45428818480516503,0.4421850705751864,0.48120153423768974,0.8127120902286284,0.9088496256391787,0.24455931495405175,0.377749340994993,0.4939523919304616,0.5219024283010472,0.5398828908204201,0.4419942821860521,0.5073356225135903,0.5283143190325132,0.6451664742762726,0.5612743649317757
19.8,0.5087154071955283,0.4446816556382388,0.5088835614903771,0.35226529136244655,0.424192688877106,0.36303869362243174,0.3617495922394909,0.406304969155336,0.5849864223502727,0.5873082543100512,0.4658660540239487,0.6172540760680065,0.8701996603598368,0.992697403342466,0.8578912192934094,0.8273033398882379,0.9014938218479129,0.9875264012003879,0.8722799393404403,0.6141213165588326
34.7,0.3711554477523735,0.37941103993513536,0.28012478488583614,0.48538021766083483,0.30916428437895643,0.49446868815768646,0.518043116136801,0.5242106401140544,0.15175077940701473,0.1451893438699821,0.18338902812587016,0.101730847013208,0.1609491741159128,0.1797688047225603,0.12946893132112147,0.1420088102069721,0.16106666432479444,0.15333572541120644,0.13017813087073615,0.012378544765091704
3.9,0.6519762043010068,0.5742860290051248,0.6077142722001907,0.4073649951783992,0.5237298475757215,0.45286664025874307,0.43125277196353773,0.46836366748573766,0.7225317866080814,0.8204202052530565,0.9999999999999998,1.0,0.9088264230955312,0.8160142405996493,0.8372774508987058,0.7881243806133937,0.7793218523039636,0.765164278666199,0.8630452004255225,1.0
10.1,0.742774862412695,0.6798954807103769,0.6763836566224934,0.48628426780548273,0.6427400045372684,0.5634217998776925,0.5672276071771637,0.5486476320892615,0.7026069588959536,0.8112563870355887,0.38877749930381506,0.496994379280046,0.5797196507486047,0.7158260459280785,0.6020326579670938,0.6304123363651928,0.6481131826923923,0.6659218606016619,0.6283243928385507,0.546520139858232
19.1,0.6089263343910079,0.6116922154478237,0.6743529860282039,0.5522627083620333,0.6295539838481228,0.5710817379912974,0.5592954805207083,0.6340149414750935,0.5398164891683113,0.5453536147350903,0.2986963937621832,0.4497953248999289,0.489615972828787,0.601548718828582,0.5263225306644874,0.5118870342601864,0.5209288744083114,0.6102028916959559,0.49686290486860885,0.5381063668232267
16.9,0.11946175584888474,0.0633344424218405,0.020977787451024743,0.7680702403912384,0.02398664898773009,0.5969811861313021,0.8326318863774104,0.8166955330980475,0.09736723752897489,0.08482787827991362,0.27337092731829565,0.47543201439350624,0.5054728823630643,0.59287219383515,0.5850140669291548,0.5531025107533296,0.5253405228815569,0.5861678096993319,0.36531540707543964,0.44512746832047356
19.3,0.2744128782872298,0.21308069584137232,0.259360022248468,0.22235543807687005,0.20265822725860505,0.2345173979283175,0.24030533261271328,0.28247586143212033,0.4805024585199553,0.49351611555470243,0.2824296853244223,0.4194674960599174,0.46709549213729784,0.564889629991046,0.5048862856747784,0.4865465337698658,0.49086406309004227,0.5711114191817461,0.5232774269482361,0.5535321478423367
14.3,0.39036510579934325,0.3620530477411501,0.45930105811807687,0.29351925196308026,0.3877747891534003,0.31244537646736886,0.2948438282676491,0.3516629541958428,0.58883872286892,0.6684934119020672,0.39048116322552423,0.468427533358704,0.5876888094550032,0.7025582066893745,0.6225415796848675,0.6002229606475937,0.6244258126192632,0.6426876392870828,0.6279286183136255,0.5918714385093393
14.0,0.3272852041348051,0.364751198894394,0.28671752945272544,0.6833542843366855,0.3968892434138089,0.6774078025846415,0.7109416319440173,0.717918283599738,0.47130936503373966,0.4919735025329579,0.34405759769794847,0.4516171773664903,0.5316440077539264,0.6997124356822815,0.5927415709223192,0.581862803596723,0.6048828039238072,0.6292594616193821,0.5920704978761608,0.5132227259018114
15.0,0.4665595927057232,0.37959727595749726,0.3920791043995847,0.2903938214630114,0.35902434091518437,0.3329292866334081,0.3240014479929597,0.3404782443203701,0.5266115324200722,0.5353662248838368,0.31848370927318287,0.3295094771196252,0.32287895367451047,0.39575570079728073,0.4047499596694848,0.4061152590916872,0.43359825764694526,0.46904189126375084,0.4773047237500285,0.45439830496915024
12.7,0.2635953394265831,0.2862981388889204,0.15209509370780178,0.6690853595536576,0.2385671811787185,0.6867544579773663,0.7126008910317769,0.6777357606661276,0.3016189463889698,0.3136924169008302,0.21089529379003064,0.3267967475139124,0.40246385235069315,0.5103399835932851,0.46544782826823416,0.5065765237559083,0.489183184185336,0.5059636132336269,0.48046897987822823,0.49398236767801684
28.5,0.12148230590641723,0.16005225964481154,0.04147013438344965,0.7588209464113513,0.08648652424611158,0.7969186928460499,0.8922229224231258,0.8305806995060799,0.278238445548872,0.17136308390832888,0.03740740740740739,0.09815339126068712,0.11186694937543229,0.22971545609059074,0.20635041633501094,0.2241466084854018,0.19970316767513552,0.22115847244081643,0.1444059663656323,0.18459831679071725
11.8,0.6012201387768472,0.5807588663677048,0.7050619887982378,0.50204487532718,0.6723453486677928,0.5185884718751512,0.52357558757186,0.6013504534920124,0.6308037243767879,0.6053634785891964,0.36237816764132563,0.4962691250924003,0.6089473211396237,0.7619989741335091,0.6440898510696009,0.6241203196856411,0.6745382852224926,0.6959022075073187,0.6209818700346301,0.568105108887242
33.2,0.3911505376638128,0.34712123397263006,0.46487028780399153,0.3127841300454608,0.38693652547689555,0.32750007996188074,0.3074860319566547,0.3635120799821622,0.4628069502795654,0.46440602588358937,0.24552353104984675,0.20346169402641612,0.14959752965357365,0.2856484137494706,0.24357858423050271,0.2096185875650518,0.19970316767513552,0.18641897787599793,0.13625766732305733,0.0
30.2,0.20913695774437338,0.14647576717317565,0.07856490268606864,0.7092811509849841,0.02368893232484448,0.5664289133412777,0.811051871381374,0.7783778792294579,0.18630751068671478,0.1302259975590604,0.24131161236424398,0.18727597316559508,0.14088247995765868,0.3023339356277712,0.22578883828615703,0.2744913895533152,0.20464568934477345,0.24606326502320042,0.2237568185419072,0.20633181320105298
15.5,0.24022076560312813,0.2955151186175836,0.15114021620418233,0.8209593263534921,0.2459585378818674,0.8059783055899781,0.8966797695076897,0.8893848860019956,0.2015001633238652,0.1544801821740454,0.35952079272254706,0.47119206683496295,0.4982882698591542,0.5701226214284563,0.5346762656247506,0.536275949380224,0.5446416496149082,0.5887153726340852,0.5357340636623587,0.512478573409658
81.4,0.14354048377133696,0.12684319721826978,0.024848864407038845,0.6147756233640996,0.07606644104511523,0.6123502696697343,0.7005302635110838,0.7049182543203927,0.11532716402981633,0.08232010265503653,0.0,0.10233755003556544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15231634513519765
7.1,0.8473421259164259,0.8736036556768485,0.8074810473708149,0.7154954194792671,0.7574091531740588,0.7620389104079752,0.7053319856676672,0.7049632994668907,0.6947359567119954,0.8221243650183513,0.5168105448807201,0.7127458774413409,0.8439506060596218,0.9099167689852321,0.842831538994733,0.8162222648838708,0.8326199404578947,0.864496399650974,0.7815531563341707,0.652212527526822
24.6,0.4636100453848967,0.39105363029651274,0.4115109505067608,0.3195085411213666,0.33107889192186585,0.3361715016950551,0.3218743164298725,0.3368295874540259,0.4422507099972214,0.4735001572705062,0.23111876914508506,0.23913164758225358,0.225736238782837,0.3212588489920951,0.2913724607287149,0.3595719768312655,0.2994651748939572,0.31233904441925486,0.2461857661287279,0.2667839729862036
11.5,0.5915837861340436,0.500109584000963,0.47690138871551724,0.4030212494833998,0.4320031774185072,0.4653324924350594,0.4498929078491395,0.46274653771742735,0.6938218901392277,0.7696438464469694,0.42836953494848234,0.5641919692045916,0.6740720777470752,0.7399696529390001,0.6746701318408974,0.6403484649589324,0.6276317522767392,0.6698117054156096,0.6349652565582491,0.5901599094286092
14.4,0.5467594782787831,0.4855740895727132,0.49252795017139783,0.38413521146163376,0.4411209581220766,0.45182235176502533,0.42957421916545535,0.4577510309707905,0.6255267565065699,0.6806886072485073,0.39716130604288497,0.4925190727904156,0.61106493101668,0.6950509090714121,0.6243044094105719,0.6085580420378662,0.6170748842968676,0.6263433012305608,0.6306002580294696,0.598200848424776
6.0,0.4969081026488045,0.4238266278902071,0.44749045033587864,0.5269191693070671,0.4665017194384698,0.5626426841166727,0.5573829914849621,0.589947274656024,0.5337781790654137,0.5026767661889634,0.5755151768309661,0.8910584526980851,0.8405671925785703,0.9108193170302774,0.8525250448067592,0.8161634609896695,0.7977588281270585,0.8621266115945101,0.8374640682646386,0.6260883798542309
13.2,0.3720001288290564,0.29042712777494506,0.21543423454565433,0.13492087408733985,0.20990987334900313,0.21062451459037784,0.19681007440378215,0.18354095392106742,0.23228665492436842,0.28048347456003053,0.3958994708994708,0.5619046290743248,0.595091128118374,0.6883099475092354,0.6849982892770468,0.6781472622463434,0.7239898479832088,0.671793324471772,0.6387361082818406,0.5919877055702314
22.5,0.23272346144228387,0.21044727306175423,0.18235777570798742,0.3149753753960599,0.18561685894616953,0.3037520848180956,0.3106212598841075,0.3234173950842232,0.09455209484227109,0.13266535338666907,0.23417525294718272,0.2629325374133531,0.2903696103229829,0.4373980165389695,0.398396352348654,0.4420997832903546,0.3746656245334552,0.4384792908576416,0.31538595021992855,0.32624039308226127
14.2,0.23797461277601403,0.24402369739826,0.20185861482659814,0.367096018735363,0.2505523558868398,0.37315352981812705,0.3636789632717695,0.39684548839073963,0.2571989581008751,0.24457575132697978,0.3131787802840435,0.33160155650706424,0.46076766469787933,0.6778814963352975,0.5514448961068201,0.5705568901733502,0.6016808789047063,0.6216999518866153,0.5480953350987985,0.5210810368423686
